"№ п/п","Код материалов","Наименование и 
спецификация","Кол-во","Примечание"
"34","00773400100230000","Вращающаяся дверь","1",""
"35","1101000138","Возвратная цепь","2","CL158-4"
"36","1040102646","Винт M6×12-8.8","16","GB/T70.3-2008"
"37","1999904986","Документальная 
коробка 
355×280×55","1","ZJ1145029"
