"NO.","Material No.","Item and Spec","Units","Remark"
"12","00775602800400000","Frame 
(ZS1212/ZS1012/ZS0812DC 
ZS1212/ZS1012/ZS0812AC 
ZS1212/ZS1012/ZS0812HA series 
ZS1212/ZS1012/ ZS0812HD 
series) (Indoor Series)","1","2022.10 Revise"
"","00775602880400000","Frame (ZS1212DC/AC) 
(Outdoor Series)","1","2022.10 Revise"
"","00775602830400000","Frame 
(ZS1212/ZS1012/ZS0812DC-Li 
ZS1212/ZS1012/ZS0812AC-Li) 
(Indoor Series)","1",""
"","007756028D0400000","Frame (ZS1212DC-Li/AC-Li) 
(Outdoor Series)","1","2022.10 Revise"
"13","00775602801600000","Battery Tray 
(ZS1212HD/DC/HA/AC)","1",""
"","00775502800400000","Battery Tray 
(ZS1012HD/DC/HA/AC 
ZS0812 HD/DC/HA/AC)","1",""
"","00775602820200000","Battery Tray   
(ZS1212HD-Li/DC-Li/ 
ZS1212HA-Li/AC-Li/ 
ZS1012HD-Li/DC-Li/ 
ZS1012HA-Li/AC-Li/ 
ZS0812 HD-Li/DC-Li/","1","2022.10 Revise"
