"NO.","Material No.","Item and Spec","Units","Remark"
"1","1054400310","Composite bush 38×44×30","2",""
"2","00775402801210000","Guide support","1",""
"3","00775602801201020","Spring support","1",""
"4","00775602801201030","Spring","1",""
"5","1054400308","Composite bush 25×30×35","1",""
"6","00775602801201010","Guide rod 
  (ZS0608/ZS0808 series)","1",""
"","00775302802001010","Guide rod 
  (ZS0607 series)","1",""
"","00775202802001010","Guide rod 
  (ZS0407 series)","1",""
