"Item","Part Number","Description","Qty.","Remark"
"1","50005694","Turntable","1","BA20ERT"
"","50005497","Turntable","1","BA22ERT"
"2","50005460","Plug","24",""
"3","00002611","Nut  GB/T 6172.1  M16","12",""
"4","00002510","Nut  GB/T 6170  M16","12",""
"5","00001102","Flat Washer 16 JB/ZQ 4080-2006","12",""
"6","00006275","Screw  GB/T 70  M16 × 130","12",""
"7","90029354","Screw    M16×75","24",""
"8","00000814","Flat Washer  GB/T 97.1  12","8",""
"9","00000815","Spring Washer  GB/T 93  12","8",""
"10","00002453","Bolt  GB/T 5783  M12 × 60","8",""
"11","00006930","Rotary Coupling and Collector Ring 
Assembly","1",""
"12","00000615","Flat Washer  GB/T 97.1  10","8",""
"13","00000679","Spring Washer  GB/T 93  10","8",""
"14","00000678","Bolt  GB/T 5783  M10 × 25","8",""
"15","50000475","Bracket","2",""
"16","50005366","Bracket","1",""
