"No.","Material No.","Item and Spec","Qty","Note"
"61","00773700400001270","Protective plate I","2",""
"62","00773700401000001","Lower upright","1",""
"63","1040002445","Bolt M16×35-8.8","2","GB/T5783"
"64","00773700400001020","Pin II","2",""
"65","00773700401200000","Synchronous pull rod","2",""
"66","00773700400001560","Clamp IV","1",""
