"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101477","Combined connector","2",""
"2","1140101462","Male stud connector","2",""
"3","1010306723","Right tower boom 
cylinder control valve","1",""
"4","1040102739","Screw M8×60-8.8","4","GB/T70.1"
"5","1040301510","Washer 8-200HV","4","GB/T93"
"6","1140111237","Male stud connector","1",""
"7","1140101475","Tube to bend","1",""
