"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101477","Combined connector","1",""
"2","1140101521","Male stud connector","1",""
"3","1010003029","Emergency pump","1",""
"4","1140101465","Male stud connector","1",""
"5","1140101478","Combined connector","1",""
"6","1040302489","Washer10","2","GB/T97.1"
"7","1040004646","BoltM10×15-8.8","2","GB/T5783"
