"No.","Material No.","Item and Spec","Qty","Note"
"1","1040004648","Bolt M16×90-10.9","20","GB/T1228"
"2","1040300186","Washer","20","GB/T1230"
"3","1030202348","Rotary reducer","1",""
"4","1040005840","Bolt M16×100-10.9","20","GB/T1228"
