"No.","Material No.","Item and Spec","Qty","Note"
"1","1040200113","NutM10-8","4","GB/T6170"
"2","1040302489","Washer    10-200HV","16","GB/T97.1"
"3","00773700861001010","Dam-board","1",""
"4","00773700861020000","Centre revolving mounting bracket","1",""
"5","1040005845","Bolt M10×65-8.8","4","GB/T5783"
