"No.","Material No.","Item and Spec","Qty","Note"
"1","1019900975","Hexagonal socket 
head plug","1",""
"2","1140101462","Male stud connector","1",""
"3","1140101462","Male stud connector","1",""
"4","1010306616","Lifting Balance Valve","1",""
"5","1040301510","Washer8","4","GB/T93"
"6","1040102739","Screw M8×60-8.8","4","GB/T70.1"
