"No.","Material No.","Item and Spec","Qty","Note"
"1","1040102738","Screw M8×55-8.8","2","GB/T70.1"
"2","1140101476","Tube to bend","4",""
"3","1140101461","Male stud connector","3",""
"4","1140114620","Male stud connector","1",""
"5","1010306369","Overflow hydraulic 
lock","1",""
"6","1140101521","Male stud connector","1",""
