"No.","Material No.","Item and Spec","Qty","Note"
"1","1040000289","M6×50-8.8","4","GB/T5783-2000"
"2","1040301610","Washer6","4","GB/T93-1987"
"3","1010307371","Float CBV","1",""
"4","1140114625","Male stud connector","1",""
"5","1140114620","Male stud connector","1",""
