"No.","Material No.","Item and Spec","Qty","Note"
"1","1140111291","Tube to swivel","1",""
"2","1140101941","Male stud connector","1",""
"3","1040102738","Screw M8×55-8.8","3","GB/T70.1"
"4","1140114187","Pressure test connector","2",""
"5","1149901685","Male stud connector","1",""
"6","1140101461","Male stud connector","1",""
"7","1140101521","Male stud connector","1",""
"8","1010308264","Float control valve","1",""
"9","1040200503","Nut M8","3","GB/T889.1"
