"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101478","Tube to bend","1",""
"2","1140114698","Male stud connector","1",""
"3","1140252472","Male stud connector","2",""
"4","1011200180","Centre revolving 
connector","1",""
"5","1040101492","Screw M10×25-8.8","3","GB/T70.1"
"6","1040301502","Washer 10-200HV","3","GB/T93"
"7","1140252472","Male stud connector","1",""
