"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101461","Male stud connector","1","2 pieces/Unit"
"2","1140101793","Tube to swivel","1","2 pieces/Unit"
"3","1140103526","Articulating 
connector","1","2 pieces/Unit"
