"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101476","Tube to bend","4",""
"2","1140114620","Male stud connector","2",""
"3","1140101461","Male stud connector","4",""
"4","1040103108","Screw M5×50-8.8","2","GB/T70.1"
"5","1029904911","Washer 5-200HV","2","GB93"
"6","1010306016","Leveling selective 
valve","1",""
