"No.","Material No.","Item and Spec","Qty","Note"
"1","1010300748","Check valve","1",""
"2","1140101827","Combined 
connector","1",""
"3","1140101477","Combined 
connector","1",""
"4","1140101463","Male stud connector","1",""
"5","1010002076","Gear pump","1",""
"6","1140102940","Male stud connector","1",""
"7","1140101737","Combined 
connector","1",""
"8","1040301502","Washer","2","GB/T93"
"9","1040101492","Screw M10×25-8.8","2","GB/T70.1"
