"No.","Material No.","Item and Spec","Qty","Note"
"1","1040101412","ScrewM8×50","4","GB/T70.1"
"2","1040301510","Washer8","4","GB/T93-"
"3","1010306060","Telescopic balance 
valve","1",""
"4","1140101463","Male stud connector","2",""
