"No.","Material No.","Item and Spec","Qty","Note"
"1","1040103731","Screw M10×25-10.9","4","GB/T70.3"
"2","00773701000001021","Cushion block","2",""
"3","00773701040001011","Counterweight block","1",""
"4","00773701000001040","Washer","2",""
"5","1040004613","Bolt M24×60-10.9","4","GB/T5782"
"6","1040303520","Washer","2",""
