"No.","Material No.","Item and Spec","Units","Remark"
"1","1020704297","Core","5","HQ-005-M"
"2","1020704362","Heavy-duty connector 
terminal","1","CEM-0.75"
"3","1029905127","Upper shell","1","H3A-MTG-PG11"
"4","1022396108","Nylon cable gland","1","HSK-P11B"
