"No.","Material No.","Item and Spec","Units","Remark"
"1","1020704296","Core","5","HQ-005-F"
"2","1020704363","Heavy-duty connector 
terminal","1","CEF-0.75"
"3","1029905078","Lower shell","1","H3A-MAGSV-PG11"
"4","1022396108","Nylon cable gland","1","HSK-P11B"
