"No.","Material No.","Item and Spec","Units","Remark"
"1","","Window cover","1","YKD8.038.006"
"2","","Rear cover assembly","1","YKD6.171.011"
"3","","Brush carrier assembly","1","YKD6.624.001"
"4","","Electric brush","1","YKD7.600.001"
"5","","Front end housing","1","YKD6.171.012"
"6","","Armature","1","YKD6.656.054"
"7","","Stator","1","YKD6.657.053"
