"Item","Part No.","Description","Qty."
"1","00002296","Hose assembly","1"
"2","00002471","Hose assembly","1"
"3","00004582","Hose assembly","1"
"4","00005053","Hose assembly","1"
"5","00001318","Straight fitting","3"
"6","00001290","Straight fitting","2"
"7","00001292","Straight fitting","2"
"8","00001833","Elbow","1"
"9","00001238","Tee fitting","1"
"10","00001073","Plug  VSTI14×1.5ED","2"
