"Item","Part No.","Description","Qty."
"29","10001521","Bracket","1"
"30","00001059","Screw  GB/T 70.1  M10×30","2"
"31","00000679","Washer  GB/T 93  10","2"
"32","00000615","Washer  GB/T 97.1  10","2"
