"序号","物料编码","名称及规格","版本","件数","备注"
"19","1040005849","螺栓 M14×1.5×30-10.9","A","8","GB/T5786-2000"
"20","1040301504","垫圈 14","A","8","GB/T93-1987"
"21","1040301021","垫圈 14-300HV","A","8","GB/T97.1-2002"
"22","02151603500610000","分动箱安装板I","B","1",""
"23","1030300321","分动箱","B","1","357/10169631"
"24","02151603500620000","分动箱安装板II","B","1",""
