"序号","物料编码","名称及规格","版本","件数","备注"
"8","1040301515","垫圈 8-200HV","A","32","GB/T97.1-2002"
"44","1040004596","螺栓 M8×50-8.8","A","1","GB/T5782-2000"
"45","1040201089","螺母 M8-8","A","3","GB/T6170-2000"
"46","02151600301061010","套管 φ16*","A","1",""
"47","1040303580","垫圈 8-300HV","A","5","GB/T96.1-2002"
"48","02151600301061020","导向轮 φ28*","A","1",""
