"序号","物料编码","名称及规格","版本","件数","备注"
"13","1040301515","垫圈 8-200HV","A","35","GB/T97.1-2002"
"17","1040004517","螺栓 M8×16-8.8","A","35","GB/T5783-2000"
"18","02151602804000001","后大灯安装支架","B","2",""
