"序号","物料编码","名称及规格","版本","件数","备注"
"17","1040004517","螺栓 M8×16-8.8","A","35","GB/T5783-2000"
"25","02151602800001482","封板I Tp3","A","1",""
"26","1040303580","垫圈 8-300HV","A","22","GB/T96.1-2002"
"27","02151602800001111","封板II Tp3","A","1",""
"28","02151602800001121","封板III Tp3","A","1",""
"29","02151602800001162","封板V Tp3","A","1",""
