"序号","物料编码","名称及规格","版本","件数","备注"
"180","1019900975","堵头","A","1","VSTI1/4EDCF"
"181","1010308882","制动阀","A","1","ST5673-AB00"
"182","1140101462","端直通接头 G3/8/M18×1.5","A","2","GE12LREDOMDCF"
"183","1040004519","螺栓 M8×25-8.8","A","8","GB/T5783-2000"
"184","1040301510","垫圈 8","A","8","GB/T93-1987"
"185","1040301515","垫圈 8-200HV","A","8","GB/T97.1-2002"
"186","02151605300291010","驻车制动阀安装板 Tp10","A","1",""
"187","1140101461","端直通接头 G1/4/M16×1.5","A","2","GE10LREDOMDCF"
