"序号","物料编码","名称及规格","版本","件数","备注"
"5","1040104105","螺钉 M8×20-8.8","A","7","GB/T818-2000"
"6","1040303580","垫圈 8-300HV","A","7","GB/T96.1-2002"
"8","02151601100601026","油箱覆盖件II Tp4","A","1",""
"9","1040202854","螺母 M6-8","A","2","GB/T889.1-2000"
"10","1040300771","垫圈 6-200HV","A","4","GB/T97.1-2002"
"11","02151601100620001","外覆盖件支架III","A","1",""
"12","1040002178","螺栓 M6×30-A2-70","A","2","GB/T5783-2000"
