"序号","物料编码","名称及规格","版本","件数","备注"
"1","02151601000200001","牵引销焊件","A","1",""
"2","1040301513","垫圈 30-200HV","A","3","GB/T97.1-2002"
"3","1040003003","螺栓 M30×440-10.9","A","2","GB/T5782-2000"
"4","1040002968","螺栓 M30×200-10.9","A","1","GB/T5782-2000"
"5","02151601000001012","配重块 1070×480×405","A","1",""
"6","1040200443","螺母 M30-10","A","2","GB/T6170-2000"
"7","02151601000001020","卡板 Tp10","A","2",""
