"序号","物料编码","名称及规格","版本","件数","备注"
"30","1040001715","螺栓 M6×45-A2-70","A","4","GB/T5783-2000"
"31","1040301610","垫圈 6","A","4","GB/T93-1987"
"32","1010307489","液压锁","A","1","11260129"
"33","1140101461","端直通接头 G1/4/M16×1.5","A","3","GE10LREDOMDCF"
"34","1049900471","内六角堵头 G1/8","A","2","VSTI1/8ED71"
"35","02151600200821010","液压锁安装块","A","1",""
"36","1040102773","螺钉 M6×40-8.8","A","3","GB/T70.1-2000"
"37","1140114620","端直通接头","A","1","GE10LREDOMD-
L60"
