"序号","物料编码","名称及规格","版本","件数","备注"
"13","1040301515","垫圈 8-200HV","A","35","GB/T97.1-2002"
"19","02151602802400003","驾驶室安装支架II","B","1",""
"20","1040006427","螺栓 M8×80-8.8","A","2","GB/T5782-2016"
"21","02151602800001421","管夹 Tp16","A","2",""
"22","02151602804200003","驾驶室安装支架","B","1",""
"23","1040007293","螺栓 M20×50-10.9","A","7","GB/T5782-2016"
"24","1040301033","垫圈 20-300HV","B","7","GB/T97.1-2002"
