"序号","物料编码","名称及规格","版本","件数","备注"
"5","1040104105","螺钉 M8×20-8.8","A","7","GB/T818-2000"
"6","1040303580","垫圈 8-300HV","A","7","GB/T96.1-2002"
"7","02151601100601016","油箱覆盖件I Tp4","A","1",""
