"序号","物料编码","名称及规格","版本","件数","备注"
"24","1999907925","广角镜 φ145mm","A","1","SL-1765"
"25","1999907347","后视镜 219×426","A","1","SL-798"
"26","02151601100810002","后视镜支架焊接","A","1",""
"27","1040302489","垫圈 10-200HV","B","4","GB/T97.1-2002"
"28","1040301502","垫圈 10","A","4","GB/T93-1987"
"29","1040004032","螺栓 M10×20-10.9","A","4","GB/T5783-2000"
