"序号","物料编码","名称及规格","版本","件数","备注"
"13","1040301515","垫圈 8-200HV","A","35","GB/T97.1-2002"
"17","1040004517","螺栓 M8×16-8.8","A","35","GB/T5783-2000"
"26","1040303580","垫圈 8-300HV","A","22","GB/T96.1-2002"
"30","02151602800001490","盖板II Tp3","A","1",""
"31","02151602800001353","盖板 Tp3","A","1",""
"32","1040004518","螺栓 M8×20-8.8","A","8","GB/T5783-2000"
