"Item","Part No.","Description","Qty."
"29","10000487","Ground strap","1"
"30","00002865","Bolt  QC/T 340  M6×14","1"
"31","10002273","Ladder","1"
"32","00000608","Washer  GB/T 97.1  8","4"
"33","00000609","Washer  GB/T 93  8","4"
"34","00000993","Bolt  GB/T 5783  M8×25","4"
"35","00002523","Screw  GB/T 973  M5×16","2"
"36","00000229","8822-25165  Bearing","2"
"37","10001569","Sensor bracket","1"
"38","00000644","Rotary sensor","1"
"39","10002962","Sensor cover","1"
