"Item","Part No.","Description","Qty."
"1","00001318","Straight fitting","3"
"2","00001290","Straight fitting","2"
"3","00001292","Straight fitting","1"
"4","00001073","Plug  VSTI14×1.5ED","1"
"5","00002296","Hose assembly","1"
"6","00002471","Hose assembly","1"
"7","00004582","Hose assembly","1"
