"Item","Part Number","Description","Qty.","Remark"
"1","00001236","Nut  GB/T 889.1  M4","4",""
"2","00000778","Flat Washer  GB/T 97.1  4","12",""
"3","92100746","Support","1",""
"4","00000779","Spring Washer  GB/T 93  4","8",""
"5","00002730","Bolt  GB/T 5783  M4 × 20","4",""
"6","00002929","Plug","1",""
"7","00000604","Screw  GB/T 70.1  M4×16","4",""
"8","92100747","Housing","1",""
"9","00002511","Bolt  GB/T 5783  M4 × 10","4",""
