"NO.","Material No.","Item and Spec","Qty","Remark"
"1","1040103114","Screw M8×45-8.8","4","GB/T70.1-2000"
"2","1040301510","Washer","4","GB/T93-1987"
"3","1040301515","Washer 8-200HV","4","GB/T97.1-2002"
"4","1010306020","Balance valve","1",""
"5","1011200193","High pressure articulating joint","2",""
