"NO.","Material No.","Item and Spec","Qty","Remark"
"1","1010307852","Main valve assembly","1",""
"2","1140114187","Test joint","1",""
"3","1140114040","Non return joint","2",""
"4","1140111237","Non return joint","14",""
"5","1040301515","Washer 8-200HV","4","GB/T97.1-2002"
"6","1040301510","Washer 8","4","GB/T93-1987"
"7","1040103111","Screw M8×16-8.8","4","GB/T70.1-2000"
