"NO.","Material No.","Item and Spec","Qty","Remark"
"1","1011200193","High pressure articulating joint","2",""
"2","1140101475","Tube to swivel","2",""
"3","1040301515","Washer 8-200HV","4","GB/T97.1-2002"
"4","1040301510","Washer 8","4","GB/T93-1987"
"5","1040103114","Screw M8×45-8.8","4","GB/T70.1-2000"
"6","1010306020","Balance valve","1",""
