"NO.","Material No.","Item and Spec","Qty","Remark"
"34","00773200100630000","Rubber pad","2",""
"35","00773206200210000","Platform 
electric 
console 
assembly","1",""
"36","1020521022","Foot switch","1",""
"37","1040004553","Bolt M6×35-8.8","3","GB/T5783"
"38","00773406300201010","Gasket","3",""
"39","1040201896","Nut M6-8","3","GB/T889.1"
