"NO.","Material No.","Item and Spec","Qty","Remark"
"1","1040302489","Washer 10-200HV","4","GB/T97.1-2002"
"2","1040301502","Washer 10","4","GB/T93-1987"
"3","1040101995","Screw","4","GB/T70.1-2000"
"4","1140101476","Tube to swivel 
  M10×30-8.8","2",""
"5","1140115524","Long non return joint","1",""
"6","1140101461","Non return joint","1",""
"7","1019901763","Power unit","1",""
"8","1040200113","Nut M10-8","4","GB/T6170-2000"
