"NO.","Material No.","Item and Spec","Qty","Remark"
"1","1040006354","Bolt M16×90-10.9","19","GB/T5782-2000"
"2","1040301016","Washer 16-300HV","37","GB/T97.1-2002"
"3","1030202593","Rotary reducer","1",""
"4","1040006355","Bolt M16×100-10.9","18","GB/T5782-2000"
