"NO.","Material No.","Item and Spec","Units","Remark"
"1","00775800103601010","Roller II","1",""
"2","1052500006","Bearing 6004-2RS","2","GB/T 276-1994"
"3","1040300002","Bearing 42","2","GB/T893.1-1986"
