"NO.","Material No.","Item and Spec","Units","Remark"
"25","00775802804000000","Control mounting plate 
(KUBOTA V2403-M-DI-
ET04/ KUBOTA V2403 -CR-
EW02/ WEICHAI 
WP3.2G50E317A)","1","2023.10 Modify"
"","00775802809000000","Control mounting plate(V2403-
M-DI-E3B-ZML4T/ 
WP3.2G50E433/ D1105-E4B-
ZML-5)","1","2023.10 Modify"
"26","00775606300201030","Key switch gasket","1",""
"27","1020520943","Key switch","1",""
"28","1020502039","Emergency stop button head","1",""
