"NO.","Material No.","Item and Spec","Units","Remark"
"49","00775807100201030","Bending plate III","1",""
"50","1009901074","Oil-water separator 
(KUBOTA V2403-M-DI-
ET04/ V2403-M-DI-E3B-
ZML4T)","1","2023.10 Modify"
"51","00775807100401260","Bending plate  (KUBOTA 
V2403-M-DI-ET04/ V2403-
M-DI-E3B-ZML4T)","1","2023.10 Modify"
"52","1990200692","Plastic-coating tape","3",""
"53","00775807100401010","Fuel tank assembly","1",""
