"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"13","1040301515","washer 8-200HV","A","35","GB/T97.1-2002"
"17","1040004517","bolt M8×16-8.8","A","35","GB/T5783-2000"
"18","02151602804000001","rear headlight mounting bracket","B","2",""
