"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"102","1140212134","胶管F481CACF121206-1350","A","1",""
"103","1140270777","胶管F372C96N251612-1500","A","1",""
"104","1140281285","胶管F372C96N251612-1365","A","1",""
"105","1140285351","胶管F811CACF282820-850","A","1",""
"106","1140266669","胶管F481CACA222212-600","A","1",""
"107","1140285352","胶管F811CACF222212-500","A","1",""
"108","1140281322","胶管F481CACF222212-475","A","1",""
"109","1140281281","胶管F481CACF101206-480","A","1",""
"110","1140239507","胶管F481CACF101206-510","A","1",""
"111","1140281282","胶管F481CACA121206-860","A","1",""
