"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"17","1040004517","bolt M8×16-8.8","A","35","GB/T5783-2000"
"25","02151602800001482","seal plate I Tp3","A","1",""
"26","1040303580","washer 8-300HV","A","22","GB/T96.1-2002"
"27","02151602800001111","seal plate II Tp3","A","1",""
"28","02151602800001121","seal plate III Tp3","A","1",""
"29","02151602800001162","seal plate V Tp3","A","1",""
