"No.","Material No.","Item and Spec","Qty","Note"
"34","00772707100601060/A","Hose Ⅱ","1",""
"35","02553207100601130/A","Return steel pipe","1",""
"36","00772707100601050/A","Hose Ⅱ","1",""
"37","00771407100601170/A","Base plate","6",""
"38","1040002262","Bolt M12×55-10.9","4",""
"39","1040301031","Washer 12-300HV","8",""
"40","1040200170","Nut M12-8","4",""
"41","00772507100601140/B","Bending plate Ⅱ","1",""
"42","1040004518","Bolt M8×20-8.8","2",""
