"No.","Material No.","Item and Spec","Qty","Note"
"1","1040004518","Bolt","4","M8×20-8.8"
"2","1040301510","Washer","4","8"
"3","1040301515","Washer","4","8-200HV"
"4","1010601137","High pressure filter","1","MFMON95OH 5A4.0/-B7"
"5","1140101523","Male stud connector","2","GE20SREDOMDCF"
"6","1140101534","Tube to swivel","2","EW20SOMDCF"
