"No.","Material No.","Item and Spec","Qty","Note"
"1","1040004522","Bolt","4","M8×50-8.8"
"2","1040301515","Washer","4","8-200HV"
"3","1010307252","Balance valve","1","ST8143-A000"
"4","1140108469","Male stud connector","2","GE08LR3/8EDOMDCF"
"5","1140101475","Tube to swivel","2","EW08LOMDCF"
