"No.","Material No.","Item and Spec","Qty","Note"
"1","1010307654","Lifting cylinder 
balance valve","1","ST5511-AB00"
"2","1040301510","Washer","4","8"
"3","1040100789","Screw","4","M8×90-10.9"
"4","1140114361","Long male stud 
connector","1","GE15LREDOMDCF-L70"
"5","1140115069","Long male stud 
connector","1","GE18LREDOMDCF-L55"
"6","1140101478","Tube to swivel","1","EW15LOMDCF"
"7","1140101479","Tube to swivel","1","EW18LOMDCF"
"8","1140103265","Hexagon socket plug","1","VSTI1/4EDCF"
"9","1140111237","Male stud connector","1","GE08LREDOMDCF"
