"NO.","Material No.","Item and Spec","Units","Remark"
"23","1040103333","Screw M6×12-8.8","2","GB/T70.3-2008"
"24","007754028R0201020","Limit switch bracket","1",""
"25","1020522094","Limit switch","1",""
"26","1040102776","Screw M4×35-8.8","2","GB/T70.1-2000"
"27","1040302289","Washer 4","2","GB/T93-1987"
"28","1040302410","Washer 4 -200HV","2","GB/T97.1-2002"
"29","1040201664","Nut M4-A2-70","2","GB/T889.1-2000"
