"No.","Material No.","Item and Spec","Qty","Remark"
"1","/","Turntable Electric Cables","0",""
"2","/","Limit switch plug-in","/",""
"3","1029906298","Boom length limit switch-stowed","1",""
"4","1029906298","Boom length limit switch-restricted","1",""
"5","1020516032","Approach switch for wire rope 
loosing protection 1","1",""
"6","1020516032","Approach switch for wire rope 
loosing protection 2","1",""
"7","1020700540","Terminal resistance","1",""
"8","1021404017","Boom length sensor","1",""
"9","1021404018","Boom angle sensor","1",""
