"No.","Material No.","Item and Spec","Qty","Remark"
"1","1010601136","Oil topping filter","1","MFXBN/HC100GC10W0.0/
-B3.5"
"2","1140207362","Male stud connector","2","GE12LR3/4EDOMDCF"
"3","1040302489","Washer10-200HV","4","GB/T97.1-2002"
"4","1040301502","Washer10","4","GB/T93-1987"
"5","1040002433","BoltM10×20-8.8","4","GB/T5783-2000"
