"No.","Material No.","Item and Spec","Qty","Remark"
"1","1140101475","Tube to swivel","2","EW08LOMDCF"
"2","1060300279","Male stud connector","2","GE08LR1/2EDOMDCF"
"3","1010307252","Balance valve","1","ST8143-A000"
"4","1040301515","Washer8-200HV","4","GB/T97.1-2002"
"5","1040301510","Washer 8","4","GB/T93-1987"
"6","1040004522","BoltM8×50-8.8","4","GB/T5783-2000"
