"No.","Material No.","Item and Spec","Qty","Remark"
"1","1140101475","Tube to swivel","1","EW08LOMDCF"
"2","1140111237","Male stud connector","1","GE08LREDOMDCF"
"3","1010306672","Lifting balance valve","1","R930074600"
"4","1040102739","Screw M8×60-8.8","4","GB/T70.1-2000"
"5","1140101464","Male stud connector","1","GE15LREDOMDCF"
"6","1140101478","Tube to swivel","2","EW15LOMDCF"
"7","1140114916","Long male stud 
connector","1","GE15LREDOMDCF-L80"
"8","1140101479","Tube to swivel","1","EW18LOMDCF"
"9","1140102812","Male stud connector","1","GE18LREDOMDCF"
