"No.","Material No.","Item and Spec","Qty","Remark"
"1","1140101462","Male stud connector","1","GE12LREDOMDCF"
"2","1010001903","Auxiliary motor pump","1","800660021"
"3","1140102408","Male stud connector","1","GE08SREDOMDCF"
"4","1140103135","Tube to swivel","1","EW08SOMDCF"
"5","1040302489","Washer10-200HV","2","GB/T97.1-2002"
"6","1040301502","Washer10","2","GB/T93-1987"
"7","1040002433","BoltM10×20-8.8","2","GB/T5783-2000"
