"No.","Material No.","Item and Spec","Qty","Remark"
"1","1010601137","High pressure filter","1","MFMON95OH 5A4.0/-B7"
"2","1140101523","Male stud connector","1","GE20SREDOMDCF"
"3","1140101534","Tube to swivel","2","EW20SOMDCF"
"4","1040301515","Washer8-200HV","4","GB/T97.1-2002"
"5","1040301510","Washer8","4","GB/T93-1987"
"6","1040004518","Bolt","4","GB/T5783-2000"
"7","1010305956","Check valve","1","RHV20SREDOMDCF"
