"No.","Material No.","Item and Spec","Qty","Remark"
"1","1140102959","Tube to swivel","3","EL08LOMDCF"
"2","1140107801","45° combined connector","2","EV08LOMDCF"
"3","1149900295","Tube to swivel","2","ET08LOMDCF"
"4","1140111237","Male stud connector","5","GE08LREDOMDCF"
"5","1010306670","Travelling control valve","1","R988111242"
"6","1040301515","Washer","4","8-200HV"
"7","1040301510","Washer","4","8"
"8","1040004518","Bolt","4","M8×20-8.8"
