"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1040006401","Bolt","A","8","ANSIB18.3"
"2","1009901109","Elastic coupler assembly","A","1","812063-0"
"3","1000001564","Diesel oil engine","A","1","QSF3.8@Stage@V"
"4","1040004519","Bolt","A","4","GB/T5783-2000"
"5","1040301515","Washer","A","4","GB/T97.1-2002"
"6","02553207110201010","Bending plate V","A","1",""
"7","1040302490","Washer","B","16","GB/T97.1-2002"
"8","1040005846","Bolt","A","2","GB/T5783-2000"
"9","02553207100209910","Oil fiter","A","1",""
"10","00773407140201060","Washer","B","4",""
"11","1040004644","Bolt","A","2","GB/T5783-2000"
"12","00772707100201031","Bending plate III","A","1",""
"13","00772707100201021","Bending plate II","A","1",""
"14","02553207110210000","Engine tray","C","1",""
"15","1009901073","Engine shock absorber","A","8","MDS95-45(10-
04816)"
"16","1040200161","Nut","A","4","GB/T889-1986"
"17","00772707100201010","Base plate","A","4",""
"18","00772707100201061","Bending plate IV","A","1",""
"19","00772707100201051","Bending plate I","A","1",""
"20","1040302492","Washer","B","4","GB/T97.1-2002"
"21","1040004029","Bolt","A","12","GB/T5783-2000"
"22","1040003912","Bolt","A","4","GB/T5783-2000"
"23","00772707100201080","Coupler","A","1",""
"24","1040002435","Bolt","A","12","GB/T5783-2016"
"25","1040302489","Washer","B","12","GB/T97.1-2002"
